"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
6013222,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Talaga Bodas,JAM,"[107.62185, -6.928292999999999]",6,2022-07-23
6013223,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Taman Pramuka,JAM,"[107.62740908000006, -6.910470079999995]",50,2022-07-23
6013224,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Tamansari,JAM,"[107.60801799999999, -6.891289999999999]",11,2022-07-23
6013225,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Terusan Buah Batu,JAM,"[107.63649605405402, -6.951180459459454]",37,2022-07-23
6013226,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Terusan Cibaduyut,JAM,"[107.59343600000005, -6.962718999999996]",23,2022-07-23
6013227,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Terusan Kiaracondong,JAM,"[107.64160700000001, -6.947541999999999]",24,2022-07-23
6013228,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Terusan Prof Dr Ir Sutami,JAM,"[107.58002500000003, -6.880369000000001]",25,2022-07-23
6013229,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,WEATHERHAZARD,"[107.71366600000005, -6.962835999999999]",18,2022-07-23
6013230,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Tubagus Ismail,JAM,"[107.61588264999997, -6.885008350000001]",20,2022-07-23
6013231,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Tubagus Ismail,WEATHERHAZARD,"[107.616434, -6.885091]",4,2022-07-23
6013232,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,Wastukencana,JAM,"[107.6070591428572, -6.9052978775510185]",49,2022-07-23
6013233,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,WR Supratman,JAM,"[107.63215750000012, -6.910166499999999]",60,2022-07-23
6013234,2022-07-23 13:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.6591293333334, -6.954574999999987]",180,2022-07-23
6013235,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Anggrek,JAM,"[107.62999579411769, -6.911277705882356]",34,2022-07-23
6013236,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Badak Singa,JAM,"[107.61187416279073, -6.89818741860465]",43,2022-07-23
6013237,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.6262020000001, -6.962236000000004]",60,2022-07-23
6013238,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Buah Batu,JAM,"[107.62594275409823, -6.940301622950813]",61,2022-07-23
6013239,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Buah Batu,WEATHERHAZARD,"[107.624932, -6.939260999999998]",24,2022-07-23
6013240,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Bungur,JAM,"[107.59431300000004, -6.879621]",16,2022-07-23
6013241,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,JAM,"[107.59355899999994, -6.959928999999996]",31,2022-07-23
6013242,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",60,2022-07-23
6013243,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Cihampelas,JAM,"[107.60403099999996, -6.898397999999995]",31,2022-07-23
6013244,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Cikapayang,JAM,"[107.61211220000006, -6.898809733333329]",30,2022-07-23
6013245,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Cikutra Barat,JAM,"[107.63245499999995, -6.892233000000003]",31,2022-07-23
6013246,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Dr Djundjunan,JAM,"[107.58733297872335, -6.894186914893616]",47,2022-07-23
6013247,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.60424299999991, -6.8844330000000005]",31,2022-07-23
6013248,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Ehrlich,JAM,"[107.5995979655173, -6.9014203448275815]",58,2022-07-23
6013249,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Flyover Jalan Jakarta,JAM,"[107.63363099999998, -6.912400000000002]",17,2022-07-23
6013250,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Flyover Kiaracondong,JAM,"[107.64440127272722, -6.923808818181818]",22,2022-07-23
6013251,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Gardujati,JAM,"[107.59831100000007, -6.918783999999996]",31,2022-07-23
6013252,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",120,2022-07-23
6013253,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasteur 2,JAM,"[107.57426160465116, -6.890330860465113]",43,2022-07-23
6013254,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Hasanudin,JAM,"[107.614006, -6.8948680000000016]",13,2022-07-23
6013255,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,HOS Cokroaminoto,JAM,"[107.59760683076928, -6.906516800000005]",65,2022-07-23
6013256,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.6142297864079, -6.892811165048541]",103,2022-07-23
6013257,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Bangka,JAM,"[107.61888342424245, -6.915378636363633]",33,2022-07-23
6013258,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Belitung,JAM,"[107.61792299999993, -6.911497999999996]",30,2022-07-23
6013259,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Bengawan,JAM,"[107.62827285185188, -6.909921925925925]",27,2022-07-23
6013260,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Jakarta,JAM,"[107.64259799999994, -6.913935000000003]",31,2022-07-23
6013261,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Jawa,JAM,"[107.61406100000002, -6.914965999999997]",21,2022-07-23
6013262,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Lombok,JAM,"[107.61931300000002, -6.908034]",9,2022-07-23
6013263,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Sumedang,JAM,"[107.63095900000005, -6.9153670000000025]",30,2022-07-23
6013264,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jalan Sunda,JAM,"[107.61785335416674, -6.920146499999999]",48,2022-07-23
6013265,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ahmad Yani,JAM,"[107.61842500000006, -6.921898999999997]",24,2022-07-23
6013266,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jenderal Sudirman,JAM,"[107.60105399999999, -6.920427573770499]",61,2022-07-23
6013267,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Jenderal Sudirman,WEATHERHAZARD,"[107.602565, -6.920608]",5,2022-07-23
6013268,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Karapitan,JAM,"[107.61580300000003, -6.931093000000002]",31,2022-07-23
6013269,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58966274999976, -6.945608999999994]",240,2022-07-23
6013270,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Laswi,JAM,"[107.63124363157904, -6.9194753684210575]",38,2022-07-23
6013271,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Lengkong Besar,JAM,"[107.611801, -6.923888000000003]",30,2022-07-23
6013272,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",60,2022-07-23
6013273,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,LLRE Martadinata,JAM,"[107.6265449836065, -6.9105161639344255]",61,2022-07-23
6013274,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Margacinta,JAM,"[107.64170800000007, -6.954384999999999]",60,2022-07-23
6013275,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Mohammad Toha,JAM,"[107.60964800000005, -6.949042000000002]",18,2022-07-23
6013276,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000006, -6.946127500000001]",120,2022-07-23
6013277,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.635523, -6.94734]",2,2022-07-23
6013278,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Pagermaneuh,JAM,"[107.616441, -6.849277]",28,2022-07-23
6013279,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Pahlawan,JAM,"[107.63483300000004, -6.901511999999998]",29,2022-07-23
6013280,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Pajajaran,JAM,"[107.59576100000002, -6.906624999999997]",31,2022-07-23
6013281,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Pasirmuncang,JAM,"[107.62350999999994, -6.862486]",21,2022-07-23
6013282,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Paskal HyperSquare,JAM,"[107.59696011111112, -6.914706333333333]",36,2022-07-23
6013283,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Pasteur,JAM,"[107.60151569230757, -6.900283365384613]",52,2022-07-23
6013284,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Peta,JAM,"[107.586541, -6.928209000000003]",30,2022-07-23
6013285,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,PHH Mustofa,JAM,"[107.63541399999998, -6.898032]",8,2022-07-23
6013286,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Prof Mochtar Kusumaatmadja,JAM,"[107.60242499999997, -6.899691410256414]",39,2022-07-23
6013287,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Pusdai,JAM,"[107.62684855555563, -6.900159999999997]",36,2022-07-23
6013288,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,R A A Martanegara,JAM,"[107.62760900000004, -6.933143]",15,2022-07-23
6013289,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,RA Wiranatakusumah,JAM,"[107.60211225000005, -6.893091749999999]",56,2022-07-23
6013290,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Sekejati,JAM,"[107.644145, -6.940305999999998]",16,2022-07-23
6013291,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Sersan Bajuri,JAM,"[107.59326700000005, -6.856874000000003]",30,2022-07-23
6013292,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56786700000004, -6.873486000000008]",49,2022-07-23
6013293,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago 1,WEATHERHAZARD,"[107.56856900000001, -6.870828000000004]",60,2022-07-23
6013294,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Sindang Sari 2,JAM,"[107.70121999999996, -6.917959999999996]",22,2022-07-23
6013295,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Sukajadi,JAM,"[107.59679503875968, -6.888741108527136]",129,2022-07-23
6013296,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Suniaraja,JAM,"[107.60247349999996, -6.916149499999993]",52,2022-07-23
6013297,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Surapati,JAM,"[107.61942638000001, -6.899282039999998]",50,2022-07-23
6013298,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Surapati (Jalur Lambat),JAM,"[107.61347000000009, -6.898888999999998]",31,2022-07-23
6013299,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Talaga Bodas,JAM,"[107.62185, -6.928292999999998]",7,2022-07-23
6013300,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Taman Pramuka,JAM,"[107.62757400000002, -6.909921999999999]",12,2022-07-23
6013301,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Terusan Buah Batu,JAM,"[107.63525800000001, -6.949967]",8,2022-07-23
6013302,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Terusan Kiaracondong,JAM,"[107.64064628260874, -6.9525148913043475]",46,2022-07-23
6013303,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Terusan Pasir Koja,JAM,"[107.58267400000007, -6.927814000000003]",28,2022-07-23
6013304,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,WEATHERHAZARD,"[107.71366599999992, -6.962835999999996]",60,2022-07-23
6013305,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Tol Pasteur,JAM,"[107.57721024, -6.890956319999999]",50,2022-07-23
6013306,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Tubagus Ismail,JAM,"[107.616102, -6.885073]",2,2022-07-23
6013307,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,Wastukencana,JAM,"[107.60654292307694, -6.904883384615384]",26,2022-07-23
6013308,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,WR Supratman,JAM,"[107.63262050000007, -6.910705187499995]",32,2022-07-23
6013309,2022-07-23 14:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.65912933333341, -6.954574999999986]",180,2022-07-23
6013310,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Akses Tol Pasteur,JAM,"[107.58021133333328, -6.891869333333337]",45,2022-07-23
6013311,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Arah Cihampelas/Pajajaran,JAM,"[107.60424900000001, -6.900901]",5,2022-07-23
6013312,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Arah Mustang/Cibogo/Gunung Batu,JAM,"[107.57688199999997, -6.8908539999999965]",30,2022-07-23
6013313,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Astana Anyar,JAM,"[107.59835500000004, -6.920272999999998]",19,2022-07-23
6013314,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.6262020000001, -6.962236000000004]",61,2022-07-23
6013315,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Cendana,JAM,"[107.62878499999995, -6.908434]",19,2022-07-23
6013316,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",61,2022-07-23
6013317,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Cibolerang,JAM,"[107.569091, -6.949601]",6,2022-07-23
6013318,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Cihampelas,JAM,"[107.60426000000001, -6.901430000000001]",17,2022-07-23
6013319,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Diponegoro,JAM,"[107.62188299999991, -6.901132999999996]",40,2022-07-23
6013320,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Dr Djundjunan,JAM,"[107.58526000000005, -6.8928590000000005]",16,2022-07-23
6013321,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Dr Otten,JAM,"[107.59946499999992, -6.902065999999997]",30,2022-07-23
6013322,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Ehrlich,JAM,"[107.59960423529412, -6.900980882352941]",17,2022-07-23
6013323,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Flyover Antapani,JAM,"[107.64387699999999, -6.913675000000003]",30,2022-07-23
6013324,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Flyover Jalan Jakarta,JAM,"[107.633631, -6.912400000000001]",13,2022-07-23
6013325,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Flyover Kiaracondong,JAM,"[107.64439399999998, -6.923617000000002]",16,2022-07-23
6013326,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.6905799999998, -6.959956500000007]",122,2022-07-23
6013327,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasteur 2,JAM,"[107.57468130434782, -6.890428565217392]",46,2022-07-23
6013328,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61922490204073, -6.872644783673475]",245,2022-07-23
6013329,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Istana Pasteur Regency,JAM,"[107.574516, -6.890966]",6,2022-07-23
6013330,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jalan Cemara,JAM,"[107.59946799999994, -6.883751]",24,2022-07-23
6013331,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jalan Gunung Batu,JAM,"[107.57320946428565, -6.892706261904761]",84,2022-07-23
6013332,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jalan Jakarta,JAM,"[107.63800080000001, -6.9144874000000005]",5,2022-07-23
6013333,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jalan Lombok,JAM,"[107.61931299999998, -6.908033999999998]",22,2022-07-23
6013334,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jalan Sunda,JAM,"[107.617642, -6.922119000000001]",6,2022-07-23
6013335,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jamika,JAM,"[107.58595999999994, -6.921920999999998]",25,2022-07-23
6013336,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ahmad Yani,JAM,"[107.62420707086616, -6.918837889763764]",127,2022-07-23
6013337,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Jenderal Ibrahim Adjie,JAM,"[107.64275141304348, -6.935703956521745]",46,2022-07-23
6013338,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Kebon Kawung,WEATHERHAZARD,"[107.603523, -6.912622]",9,2022-07-23
6013339,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,KH Wahid Hasyim,ROAD_CLOSED,"[107.58966274999975, -6.945608999999994]",244,2022-07-23
6013340,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Kopo,JAM,"[107.58394700000005, -6.954328000000003]",31,2022-07-23
6013341,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Kopo,WEATHERHAZARD,"[107.58225399999993, -6.956705999999998]",45,2022-07-23
6013342,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Lengkong Besar,WEATHERHAZARD,"[107.611811, -6.9237850000000005]",7,2022-07-23
6013343,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Leuwipanjang,ROAD_CLOSED,"[107.595139, -6.947390999999995]",61,2022-07-23
6013344,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,LLRE Martadinata,JAM,"[107.610223625, -6.906844874999998]",16,2022-07-23
6013345,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Merdeka,JAM,"[107.61060999999997, -6.908361999999998]",11,2022-07-23
6013346,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Mohammad Toha,JAM,"[107.61073104444456, -6.95235797777777]",90,2022-07-23
6013347,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,N11 Flyover Kopo-Cibaduyut,ROAD_CLOSED,"[107.59261600000008, -6.946127500000001]",122,2022-07-23
6013348,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,N11 Soekarno-Hatta,JAM,"[107.6351418108108, -6.947484432432429]",37,2022-07-23
6013349,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Pahlawan,JAM,"[107.634833, -6.901512]",4,2022-07-23
6013350,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Pasirmuncang,JAM,"[107.62350999999998, -6.862485999999999]",11,2022-07-23
6013351,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Pasteur,JAM,"[107.60114332558138, -6.900393]",43,2022-07-23
6013352,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,PHH Mustofa,JAM,"[107.63555399999997, -6.898059999999997]",25,2022-07-23
6013353,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Prabu Dimuntur,JAM,"[107.61538099999999, -6.8991359999999995]",8,2022-07-23
6013354,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Prof Mochtar Kusumaatmadja,JAM,"[107.60334199999996, -6.899487142857146]",28,2022-07-23
6013355,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Pusdai,JAM,"[107.626873, -6.900096]",4,2022-07-23
6013356,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,R A A Martanegara,JAM,"[107.62655631914899, -6.93285938297872]",47,2022-07-23
6013357,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,RA Wiranatakusumah,JAM,"[107.6023438235294, -6.901598999999998]",17,2022-07-23
6013358,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Salak,JAM,"[107.63420899999996, -6.9288060000000025]",31,2022-07-23
6013359,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Sentot Alibasyah,JAM,"[107.61938700000005, -6.899991999999998]",30,2022-07-23
6013360,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Sersan Bajuri,JAM,"[107.59169000000001, -6.853784999999999]",23,2022-07-23
6013361,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago,WEATHERHAZARD,"[107.56786699999998, -6.8734860000000095]",61,2022-07-23
6013362,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Setra Duta Dago 1,WEATHERHAZARD,"[107.56856900000001, -6.870828000000004]",61,2022-07-23
6013363,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Sirnamanah,JAM,"[107.59776400000007, -6.886672000000003]",30,2022-07-23
6013364,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Surapati,JAM,"[107.6294184259259, -6.899095722222215]",54,2022-07-23
6013365,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Terusan Buah Batu,JAM,"[107.63816899999998, -6.964501000000004]",30,2022-07-23
6013366,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Terusan Kiaracondong,JAM,"[107.64110900000001, -6.950907]",6,2022-07-23
6013367,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Terusan Pasir Koja,JAM,"[107.5818851111111, -6.928175666666667]",9,2022-07-23
6013368,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Tol Padaleunyi,WEATHERHAZARD,"[107.713666, -6.962836]",1,2022-07-23
6013369,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Tol Pasteur,JAM,"[107.57640169999999, -6.890787599999998]",40,2022-07-23
6013370,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Tubagus Ismail,JAM,"[107.61534457812506, -6.884386125]",64,2022-07-23
6013371,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Veteran,JAM,"[107.61819100000001, -6.920580999999999]",8,2022-07-23
6013372,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,Wastukencana,JAM,"[107.60763915789475, -6.906688078947371]",38,2022-07-23
6013373,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,WR Supratman,JAM,"[107.62658499999999, -6.901552000000003]",30,2022-07-23
6013374,2022-07-23 15:00:00.000,"32.73",KOTA BANDUNG,,ROAD_CLOSED,"[107.65912933333341, -6.954574999999984]",183,2022-07-23
6013389,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Pasteur 2,JAM,"[107.574339, -6.890344]",7,2022-07-23
6013375,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Astana Anyar,JAM,"[107.59835500000001, -6.920272999999999]",13,2022-07-23
6013376,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Batununggal Indah 2,WEATHERHAZARD,"[107.62620200000009, -6.962236000000004]",59,2022-07-23
6013377,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Buah Batu,JAM,"[107.63021899999997, -6.944789]",14,2022-07-23
6013378,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Cibaduyut Raya,ROAD_CLOSED,"[107.59526000000004, -6.9472129999999925]",59,2022-07-23
6013379,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Cihampelas,JAM,"[107.60420666666667, -6.894926666666669]",45,2022-07-23
6013380,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Cikutra Barat,JAM,"[107.63010800000002, -6.892017]",6,2022-07-23
6013381,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Diponegoro,JAM,"[107.62463683333334, -6.901032249999997]",36,2022-07-23
6013382,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Dr Djundjunan,JAM,"[107.59223699999997, -6.897374000000005]",30,2022-07-23
6013383,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Dr Setiabudi,JAM,"[107.59610437362637, -6.860251659340658]",91,2022-07-23
6013384,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Ehrlich,JAM,"[107.599608, -6.900723]",22,2022-07-23
6013385,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Gardujati,JAM,"[107.59828999999993, -6.918205999999999]",27,2022-07-23
6013386,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Garuda,JAM,"[107.57769499999996, -6.913141999999995]",29,2022-07-23
6013387,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Buah Batu,JAM,"[107.63696500000002, -6.961501967741931]",31,2022-07-23
6013388,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Gerbang Tol Gede Bage,ROAD_CLOSED,"[107.69057999999981, -6.959956500000006]",118,2022-07-23
6013390,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Guntursari Wetan,JAM,"[107.63466199999996, -6.945139000000002]",27,2022-07-23
6013391,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,HOS Cokroaminoto,JAM,"[107.59736400000008, -6.899680999999994]",35,2022-07-23
6013392,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Ir Haji Juanda,JAM,"[107.61418184090913, -6.889052727272728]",88,2022-07-23
6013393,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Bengawan,JAM,"[107.626742, -6.907768]",5,2022-07-23
6013394,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Cemara,JAM,"[107.599468, -6.883751000000002]",9,2022-07-23
6013395,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Cilaki,JAM,"[107.62351106779661, -6.903947474576264]",59,2022-07-23
6013396,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Gunung Batu,JAM,"[107.56294812499999, -6.894679]",8,2022-07-23
6013397,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Jakarta,JAM,"[107.63789452777786, -6.914500555555555]",36,2022-07-23
6013398,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Malabar,JAM,"[107.62471400000003, -6.922288]",11,2022-07-23
6013399,2022-07-23 16:00:00.000,"32.73",KOTA BANDUNG,Jalan Raya Lembang,ACCIDENT,"[107.598998, -6.838415]",3,2022-07-23
